Date,Death
04-11-2020,90
05-11-2020,90
06-11-2020,91
07-11-2020,91
08-11-2020,93
09-11-2020,93
10-11-2020,94
11-11-2020,94
12-11-2020,94
13-11-2020,98
14-11-2020,98
15-11-2020,100
16-11-2020,100
17-11-2020,101
18-11-2020,102
19-11-2020,103
20-11-2020,104
21-11-2020,106
22-11-2020,108
23-11-2020,110
24-11-2020,110
25-11-2020,110
26-11-2020,110
27-11-2020,110
28-11-2020,110
29-11-2020,111
30-11-2020,111
01-12-2020,111
02-12-2020,112
03-12-2020,114
04-12-2020,116
05-12-2020,118
06-12-2020,118
07-12-2020,120
08-12-2020,120
09-12-2020,122
10-12-2020,122
11-12-2020,123
12-12-2020,124
13-12-2020,125
14-12-2020,128
15-12-2020,130
17-12-2020,133
18-12-2020,133
19-12-2020,133
20-12-2020,133
21-12-2020,134
22-12-2020,134
23-12-2020,134
24-12-2020,135
25-12-2020,135
26-12-2020,135
27-12-2020,138
28-12-2020,138
29-12-2020,138
30-12-2020,138
31-12-2020,139
03-01-2021,139
04-01-2021,139
05-01-2021,139
06-01-2021,141
07-01-2021,141
08-01-2021,141
09-01-2021,143
10-01-2021,143
11-01-2021,143
12-01-2021,143
13-01-2021,143
14-01-2021,144
15-01-2021,144
16-01-2021,144
17-01-2021,144
18-01-2021,144
19-01-2021,144
20-01-2021,144
21-01-2021,144
22-01-2021,146
23-01-2021,146
24-01-2021,146
25-01-2021,146
27-01-2021,146
28-01-2021,146
29-01-2021,146
30-01-2021,146
31-01-2021,146
01-02-2021,146
02-02-2021,146
03-02-2021,147
04-02-2021,147
05-02-2021,147
06-02-2021,147
07-02-2021,147
08-02-2021,147
09-02-2021,148
10-02-2021,148
11-02-2021,148
12-02-2021,148
13-02-2021,148
14-02-2021,148
15-02-2021,148
16-02-2021,148
17-02-2021,148
18-02-2021,148
19-02-2021,148
20-02-2021,148
21-02-2021,148
22-02-2021,148
23-02-2021,148
24-02-2021,148
25-02-2021,148
26-02-2021,148
27-02-2021,148
01-03-2021,148
02-03-2021,148
03-03-2021,148
04-03-2021,148
06-03-2021,148
07-03-2021,148
08-03-2021,148
09-03-2021,148
10-03-2021,148
11-03-2021,148
13-03-2021,148
14-03-2021,148
15-03-2021,148
16-03-2021,148
17-03-2021,148
18-03-2021,148
19-03-2021,148
20-03-2021,148
21-03-2021,149
22-03-2021,149
23-03-2021,149
24-03-2021,149
25-03-2021,149
27-03-2021,150
28-03-2021,150
29-03-2021,150
30-03-2021,150
31-03-2021,150
01-04-2021,150
02-04-2021,150
03-04-2021,150
04-04-2021,150
05-04-2021,150
06-04-2021,150
07-04-2021,150
08-04-2021,150
09-04-2021,151
10-04-2021,151
11-04-2021,151
12-04-2021,151
13-04-2021,151
14-04-2021,151
15-04-2021,151
16-04-2021,151
17-04-2021,152
18-04-2021,152
19-04-2021,153
20-04-2021,154
21-04-2021,154
22-04-2021,157
23-04-2021,157
24-04-2021,157
25-04-2021,158
26-04-2021,160
27-04-2021,161
28-04-2021,165
29-04-2021,167
30-04-2021,169
01-05-2021,171
02-05-2021,174
03-05-2021,179
04-05-2021,185
05-05-2021,185
06-05-2021,191
07-05-2021,193
08-05-2021,199
09-05-2021,210
10-05-2021,228
11-05-2021,233
12-05-2021,242
13-05-2021,250
14-05-2021,250
15-05-2021,268
16-05-2021,301
17-05-2021,320
18-05-2021,336
19-05-2021,355
20-05-2021,379
21-05-2021,389
22-05-2021,414
23-05-2021,435
24-05-2021,459
25-05-2021,483
26-05-2021,502
27-05-2021,512
28-05-2021,524
30-05-2021,551
31-05-2021,564
01-06-2021,578
02-06-2021,592
03-06-2021,616
04-06-2021,625
05-06-2021,643
06-06-2021,652
07-06-2021,664
08-06-2021,669
09-06-2021,678
10-06-2021,694
11-06-2021,704
26-03-2020,0
27-03-2020,0
28-03-2020,0
29-03-2020,0
30-03-2020,0
31-03-2020,0
01-04-2020,0
02-04-2020,0
03-04-2020,0
04-04-2020,0
05-04-2020,0
06-04-2020,0
07-04-2020,0
08-04-2020,0
09-04-2020,0
10-04-2020,0
11-04-2020,0
12-04-2020,0
13-04-2020,0
14-04-2020,0
15-04-2020,0
16-04-2020,0
17-04-2020,0
18-04-2020,0
19-04-2020,0
20-04-2020,0
21-04-2020,0
22-04-2020,0
23-04-2020,0
24-04-2020,0
25-04-2020,0
26-04-2020,0
27-04-2020,0
28-04-2020,0
29-04-2020,0
30-04-2020,0
01-05-2020,0
02-05-2020,0
03-05-2020,0
04-05-2020,0
05-05-2020,0
06-05-2020,0
07-05-2020,0
08-05-2020,0
09-05-2020,0
10-05-2020,0
11-05-2020,0
12-05-2020,0
13-05-2020,0
14-05-2020,0
15-05-2020,0
16-05-2020,0
17-05-2020,0
18-05-2020,0
19-05-2020,0
20-05-2020,0
21-05-2020,0
22-05-2020,0
23-05-2020,0
24-05-2020,0
25-05-2020,0
26-05-2020,0
27-05-2020,0
28-05-2020,0
29-05-2020,0
30-05-2020,0
31-05-2020,0
01-06-2020,0
02-06-2020,0
03-06-2020,0
04-06-2020,0
05-06-2020,0
06-06-2020,0
07-06-2020,0
08-06-2020,0
09-06-2020,0
10-06-2020,0
11-06-2020,0
12-06-2020,0
13-06-2020,0
14-06-2020,0
15-06-2020,0
16-06-2020,0
17-06-2020,0
18-06-2020,0
19-06-2020,0
20-06-2020,0
21-06-2020,0
22-06-2020,0
23-06-2020,0
24-06-2020,0
25-06-2020,0
26-06-2020,0
27-06-2020,0
28-06-2020,0
29-06-2020,0
30-06-2020,0
01-07-2020,0
02-07-2020,0
03-07-2020,0
04-07-2020,0
05-07-2020,0
06-07-2020,0
07-07-2020,0
08-07-2020,0
09-07-2020,0
10-07-2020,0
11-07-2020,0
12-07-2020,0
13-07-2020,0
14-07-2020,0
15-07-2020,0
16-07-2020,0
17-07-2020,0
18-07-2020,0
19-07-2020,0
20-07-2020,0
21-07-2020,0
22-07-2020,0
23-07-2020,0
24-07-2020,0
25-07-2020,0
26-07-2020,0
27-07-2020,0
28-07-2020,0
29-07-2020,0
30-07-2020,0
31-07-2020,0
01-08-2020,0
02-08-2020,0
03-08-2020,0
04-08-2020,0
05-08-2020,0
06-08-2020,0
07-08-2020,0
08-08-2020,0
09-08-2020,0
10-08-2020,0
11-08-2020,0
12-08-2020,0
13-08-2020,0
14-08-2020,0
15-08-2020,0
16-08-2020,0
17-08-2020,0
18-08-2020,0
19-08-2020,0
20-08-2020,0
21-08-2020,0
22-08-2020,0
23-08-2020,0
24-08-2020,0
25-08-2020,0
26-08-2020,0
27-08-2020,0
28-08-2020,0
29-08-2020,0
30-08-2020,0
31-08-2020,0
01-09-2020,0
02-09-2020,0
03-09-2020,0
04-09-2020,0
05-09-2020,0
06-09-2020,0
07-09-2020,0
08-09-2020,0
09-09-2020,0
10-09-2020,0
11-09-2020,0
12-09-2020,0
13-09-2020,0
14-09-2020,0
15-09-2020,0
16-09-2020,0
17-09-2020,0
18-09-2020,0
19-09-2020,0
20-09-2020,0
21-09-2020,0
22-09-2020,0
23-09-2020,0
24-09-2020,0
25-09-2020,0
26-09-2020,0
27-09-2020,0
28-09-2020,0
29-09-2020,0
30-09-2020,0
01-10-2020,0
02-10-2020,0
03-10-2020,0
04-10-2020,0
05-10-2020,0
06-10-2020,0
07-10-2020,0
08-10-2020,0
09-10-2020,0
10-10-2020,0
11-10-2020,0
12-10-2020,0
13-10-2020,0
14-10-2020,0
15-10-2020,0
16-10-2020,0
17-10-2020,0
18-10-2020,0
19-10-2020,0
20-10-2020,0
21-10-2020,0
22-10-2020,0
23-10-2020,0
24-10-2020,0
25-10-2020,0
26-10-2020,0
27-10-2020,0
28-10-2020,0
29-10-2020,1
30-10-2020,1
31-10-2020,1
01-11-2020,1
02-11-2020,1
03-11-2020,1
04-11-2020,1
05-11-2020,2
06-11-2020,2
07-11-2020,2
08-11-2020,2
09-11-2020,2
10-11-2020,2
11-11-2020,2
12-11-2020,2
13-11-2020,2
14-11-2020,3
15-11-2020,4
16-11-2020,4
17-11-2020,5
18-11-2020,5
19-11-2020,5
20-11-2020,5
21-11-2020,5
22-11-2020,5
23-11-2020,5
24-11-2020,5
25-11-2020,5
26-11-2020,5
27-11-2020,5
28-11-2020,5
29-11-2020,5
30-11-2020,5
01-12-2020,5
02-12-2020,6
03-12-2020,6
04-12-2020,6
05-12-2020,6
06-12-2020,6
07-12-2020,6
08-12-2020,6
09-12-2020,6
10-12-2020,6
11-12-2020,6
12-12-2020,7
13-12-2020,7
14-12-2020,7
15-12-2020,7
17-12-2020,7
18-12-2020,7
19-12-2020,7
20-12-2020,7
21-12-2020,7
22-12-2020,7
23-12-2020,7
24-12-2020,8
25-12-2020,8
26-12-2020,8
27-12-2020,8
28-12-2020,8
29-12-2020,8
30-12-2020,8
31-12-2020,8
03-01-2021,8
04-01-2021,8
05-01-2021,8
06-01-2021,8
07-01-2021,8
08-01-2021,8
09-01-2021,8
10-01-2021,8
11-01-2021,9
12-01-2021,9
13-01-2021,9
14-01-2021,9
15-01-2021,9
16-01-2021,9
17-01-2021,9
18-01-2021,9
19-01-2021,9
20-01-2021,9
21-01-2021,9
22-01-2021,9
23-01-2021,9
24-01-2021,9
25-01-2021,9
27-01-2021,9
28-01-2021,9
29-01-2021,9
30-01-2021,9
31-01-2021,9
01-02-2021,9
02-02-2021,9
03-02-2021,9
04-02-2021,9
05-02-2021,9
06-02-2021,9
07-02-2021,9
08-02-2021,9
09-02-2021,9
10-02-2021,9
11-02-2021,9
12-02-2021,9
13-02-2021,9
14-02-2021,9
15-02-2021,9
16-02-2021,10
17-02-2021,10
18-02-2021,10
19-02-2021,10
20-02-2021,10
21-02-2021,10
22-02-2021,10
23-02-2021,10
24-02-2021,10
25-02-2021,10
26-02-2021,10
27-02-2021,10
01-03-2021,10
02-03-2021,10
03-03-2021,10
04-03-2021,10
06-03-2021,10
07-03-2021,10
08-03-2021,10
09-03-2021,10
10-03-2021,10
11-03-2021,10
13-03-2021,10
14-03-2021,10
15-03-2021,10
16-03-2021,10
17-03-2021,10
18-03-2021,11
19-03-2021,11
20-03-2021,11
21-03-2021,11
22-03-2021,11
23-03-2021,11
24-03-2021,11
25-03-2021,11
27-03-2021,11
28-03-2021,11
29-03-2021,11
30-03-2021,11
31-03-2021,11
01-04-2021,11
02-04-2021,11
03-04-2021,11
04-04-2021,11
05-04-2021,11
06-04-2021,11
07-04-2021,11
08-04-2021,11
09-04-2021,11
10-04-2021,11
11-04-2021,11
12-04-2021,12
13-04-2021,12
14-04-2021,12
15-04-2021,12
16-04-2021,12
17-04-2021,12
18-04-2021,12
19-04-2021,12
20-04-2021,12
21-04-2021,12
22-04-2021,12
23-04-2021,12
24-04-2021,12
25-04-2021,13
26-04-2021,13
27-04-2021,13
28-04-2021,13
29-04-2021,13
30-04-2021,14
01-05-2021,15
02-05-2021,15
03-05-2021,16
04-05-2021,17
05-05-2021,17
06-05-2021,17
07-05-2021,17
08-05-2021,17
09-05-2021,17
10-05-2021,21
11-05-2021,22
12-05-2021,23
13-05-2021,23
14-05-2021,23
15-05-2021,23
16-05-2021,24
17-05-2021,25
18-05-2021,28
19-05-2021,29
20-05-2021,30
21-05-2021,30
22-05-2021,30
23-05-2021,31
24-05-2021,33
25-05-2021,34
26-05-2021,34
27-05-2021,34
28-05-2021,34
30-05-2021,36
31-05-2021,38
01-06-2021,40
02-06-2021,44
03-06-2021,45
04-06-2021,47
05-06-2021,51
06-06-2021,53
07-06-2021,55
08-06-2021,55
09-06-2021,57
10-06-2021,58
11-06-2021,61
14-04-2020,0
15-04-2020,0
16-04-2020,0
17-04-2020,0
18-04-2020,0
19-04-2020,0
20-04-2020,0
21-04-2020,0
26-05-2020,0
27-05-2020,0
28-05-2020,0
29-05-2020,0
30-05-2020,0
31-05-2020,0
01-06-2020,0
02-06-2020,0
03-06-2020,0
04-06-2020,0
05-06-2020,0
06-06-2020,0
07-06-2020,0
08-06-2020,0
09-06-2020,0
10-06-2020,0
11-06-2020,0
12-06-2020,0
13-06-2020,0
14-06-2020,0
15-06-2020,0
16-06-2020,0
17-06-2020,0
18-06-2020,0
19-06-2020,0
20-06-2020,0
21-06-2020,0
22-06-2020,0
23-06-2020,0
24-06-2020,0
25-06-2020,0
26-06-2020,0
27-06-2020,0
28-06-2020,0
29-06-2020,0
30-06-2020,0
01-07-2020,0
02-07-2020,0
03-07-2020,0
04-07-2020,0
05-07-2020,0
06-07-2020,0
07-07-2020,0
08-07-2020,0
09-07-2020,0
10-07-2020,0
11-07-2020,0
12-07-2020,0
13-07-2020,0
14-07-2020,0
15-07-2020,0
16-07-2020,0
17-07-2020,0
18-07-2020,0
19-07-2020,0
20-07-2020,0
21-07-2020,0
22-07-2020,0
23-07-2020,0
24-07-2020,0
25-07-2020,1
26-07-2020,4
27-07-2020,4
28-07-2020,5
29-07-2020,5
30-07-2020,5
31-07-2020,5
01-08-2020,5
02-08-2020,5
03-08-2020,5
04-08-2020,5
05-08-2020,5
06-08-2020,6
07-08-2020,6
08-08-2020,7
09-08-2020,7
10-08-2020,8
11-08-2020,8
12-08-2020,8
13-08-2020,8
14-08-2020,8
15-08-2020,8
16-08-2020,8
17-08-2020,8
18-08-2020,8
19-08-2020,8
20-08-2020,8
21-08-2020,8
22-08-2020,8
23-08-2020,9
24-08-2020,9
25-08-2020,9
26-08-2020,9
27-08-2020,9
28-08-2020,9
29-08-2020,9
30-08-2020,9
31-08-2020,9
01-09-2020,9
02-09-2020,9
03-09-2020,9
04-09-2020,9
05-09-2020,10
06-09-2020,10
07-09-2020,10
08-09-2020,10
09-09-2020,10
10-09-2020,10
11-09-2020,10
12-09-2020,10
13-09-2020,10
14-09-2020,10
15-09-2020,10
16-09-2020,15
17-09-2020,15
18-09-2020,15
19-09-2020,15
20-09-2020,15
21-09-2020,15
22-09-2020,15
23-09-2020,15
24-09-2020,16
25-09-2020,16
26-09-2020,16
27-09-2020,16
28-09-2020,16
29-09-2020,17
30-09-2020,17
01-10-2020,17
02-10-2020,17
03-10-2020,17
04-10-2020,17
05-10-2020,17
06-10-2020,17
07-10-2020,17
08-10-2020,17
09-10-2020,17
10-10-2020,17
11-10-2020,17
12-10-2020,17
13-10-2020,18
14-10-2020,19
15-10-2020,22
16-10-2020,22
17-10-2020,22
18-10-2020,27
19-10-2020,27
20-10-2020,27
21-10-2020,28
22-10-2020,28
23-10-2020,28
24-10-2020,28
25-10-2020,30
26-10-2020,31
27-10-2020,33
28-10-2020,33
29-10-2020,34
30-10-2020,35
31-10-2020,39
01-11-2020,39
02-11-2020,39
03-11-2020,42
04-11-2020,42
05-11-2020,44
06-11-2020,45
07-11-2020,45
08-11-2020,45
09-11-2020,46
10-11-2020,46
11-11-2020,50
12-11-2020,50
13-11-2020,50
14-11-2020,52
15-11-2020,52
16-11-2020,52
17-11-2020,53
18-11-2020,53
19-11-2020,54
20-11-2020,54
21-11-2020,56
22-11-2020,57
23-11-2020,59
24-11-2020,61
25-11-2020,61
26-11-2020,61
27-11-2020,63
28-11-2020,64
29-11-2020,64
30-11-2020,64
01-12-2020,64
02-12-2020,64
03-12-2020,64
04-12-2020,64
05-12-2020,65
06-12-2020,65
07-12-2020,66
08-12-2020,66
09-12-2020,67
10-12-2020,67
11-12-2020,68
12-12-2020,68
13-12-2020,68
14-12-2020,68
15-12-2020,69
17-12-2020,70
18-12-2020,73
19-12-2020,73
20-12-2020,73
21-12-2020,73
22-12-2020,73
23-12-2020,76
24-12-2020,77
25-12-2020,77
26-12-2020,77
27-12-2020,78
28-12-2020,78
29-12-2020,79
30-12-2020,79
31-12-2020,79
03-01-2021,79
04-01-2021,79
05-01-2021,79
06-01-2021,79
07-01-2021,80
08-01-2021,82
09-01-2021,83
10-01-2021,84
11-01-2021,84
12-01-2021,84
13-01-2021,84
14-01-2021,86
15-01-2021,86
16-01-2021,88
17-01-2021,88
18-01-2021,88
19-01-2021,88
20-01-2021,88
21-01-2021,88
22-01-2021,88
23-01-2021,88
24-01-2021,88
25-01-2021,88
27-01-2021,88
28-01-2021,88
29-01-2021,88
30-01-2021,88
31-01-2021,88
01-02-2021,88
02-02-2021,88
03-02-2021,88
04-02-2021,88
05-02-2021,88
06-02-2021,88
07-02-2021,88
08-02-2021,88
09-02-2021,88
10-02-2021,88
11-02-2021,88
12-02-2021,88
13-02-2021,88
14-02-2021,88
15-02-2021,88
16-02-2021,88
17-02-2021,90
18-02-2021,90
19-02-2021,91
20-02-2021,91
21-02-2021,91
22-02-2021,91
23-02-2021,91
24-02-2021,91
25-02-2021,91
26-02-2021,91
27-02-2021,91
01-03-2021,91
02-03-2021,91
03-03-2021,91
04-03-2021,91
06-03-2021,91
07-03-2021,91
08-03-2021,91
09-03-2021,91
10-03-2021,91
11-03-2021,91
13-03-2021,91
14-03-2021,91
15-03-2021,91
16-03-2021,91
17-03-2021,91
18-03-2021,91
19-03-2021,91
20-03-2021,91
21-03-2021,91
22-03-2021,91
23-03-2021,91
24-03-2021,91
25-03-2021,91
27-03-2021,92
28-03-2021,92
29-03-2021,92
30-03-2021,92
31-03-2021,92
01-04-2021,92
02-04-2021,92
03-04-2021,92
04-04-2021,92
05-04-2021,92
06-04-2021,92
07-04-2021,92
08-04-2021,92
09-04-2021,92
10-04-2021,92
11-04-2021,92
12-04-2021,93
13-04-2021,93
14-04-2021,93
15-04-2021,93
16-04-2021,93
17-04-2021,94
18-04-2021,94
19-04-2021,94
20-04-2021,94
21-04-2021,94
22-04-2021,94
23-04-2021,94
24-04-2021,94
25-04-2021,95
26-04-2021,98
27-04-2021,98
28-04-2021,99
29-04-2021,100
30-04-2021,100
01-05-2021,104
02-05-2021,107
03-05-2021,109
04-05-2021,115
05-05-2021,118
06-05-2021,118
07-05-2021,121
08-05-2021,122
09-05-2021,137
10-05-2021,140
11-05-2021,150
12-05-2021,156
13-05-2021,165
14-05-2021,165
15-05-2021,177
16-05-2021,196
17-05-2021,209
18-05-2021,216
19-05-2021,228
20-05-2021,234
21-05-2021,245
22-05-2021,258
23-05-2021,271
24-05-2021,285
25-05-2021,297
26-05-2021,315
27-05-2021,327
28-05-2021,338
30-05-2021,350
31-05-2021,363
01-06-2021,376
02-06-2021,385
03-06-2021,399
04-06-2021,404
05-06-2021,416
06-06-2021,422
07-06-2021,426
08-06-2021,429
09-06-2021,432
10-06-2021,435
11-06-2021,441
16-03-2020,0
17-03-2020,0
18-03-2020,0
19-03-2020,0
20-03-2020,0
21-03-2020,0
22-03-2020,0
23-03-2020,0
24-03-2020,0
25-03-2020,0
26-03-2020,0
27-03-2020,0
28-03-2020,0
29-03-2020,0
30-03-2020,0
31-03-2020,0
01-04-2020,0
02-04-2020,0
03-04-2020,0
04-04-2020,0
05-04-2020,0
06-04-2020,0
07-04-2020,0
08-04-2020,1
09-04-2020,1
10-04-2020,1
11-04-2020,1
12-04-2020,1
13-04-2020,1
14-04-2020,1
15-04-2020,1
16-04-2020,1
17-04-2020,1
18-04-2020,1
19-04-2020,1
20-04-2020,1
21-04-2020,1
22-04-2020,1
23-04-2020,1
24-04-2020,1
25-04-2020,1
26-04-2020,1
27-04-2020,1
28-04-2020,1
29-04-2020,1
30-04-2020,1
01-05-2020,1
02-05-2020,1
03-05-2020,1
04-05-2020,1
05-05-2020,1
06-05-2020,1
07-05-2020,2
08-05-2020,2
09-05-2020,2
10-05-2020,2
11-05-2020,3
12-05-2020,3
13-05-2020,3
14-05-2020,3
15-05-2020,3
16-05-2020,3
17-05-2020,3
18-05-2020,4
19-05-2020,4
20-05-2020,5
21-05-2020,6
22-05-2020,7
23-05-2020,7
24-05-2020,7
25-05-2020,7
26-05-2020,7
27-05-2020,7
28-05-2020,7
29-05-2020,7
30-05-2020,7
31-05-2020,7
01-06-2020,7
02-06-2020,7
03-06-2020,7
04-06-2020,7
05-06-2020,7
06-06-2020,8
07-06-2020,8
08-06-2020,9
09-06-2020,9
10-06-2020,9
11-06-2020,9
12-06-2020,9
13-06-2020,10
14-06-2020,10
15-06-2020,11
16-06-2020,11
17-06-2020,11
18-06-2020,11
19-06-2020,11
20-06-2020,11
21-06-2020,12
22-06-2020,14
23-06-2020,15
24-06-2020,17
25-06-2020,17
26-06-2020,17
27-06-2020,17
28-06-2020,18
29-06-2020,21
30-06-2020,23
01-07-2020,25
02-07-2020,25
03-07-2020,27
04-07-2020,29
05-07-2020,34
06-07-2020,36
07-07-2020,38
08-07-2020,42
09-07-2020,48
10-07-2020,52
11-07-2020,56
12-07-2020,61
13-07-2020,64
14-07-2020,70
15-07-2020,74
16-07-2020,77
17-07-2020,79
18-07-2020,83
19-07-2020,86
20-07-2020,91
21-07-2020,97
22-07-2020,103
23-07-2020,108
24-07-2020,114
25-07-2020,120
26-07-2020,130
27-07-2020,140
28-07-2020,147
29-07-2020,154
30-07-2020,159
31-07-2020,169
01-08-2020,177
02-08-2020,187
03-08-2020,197
04-08-2020,207
05-08-2020,216
06-08-2020,225
07-08-2020,235
08-08-2020,247
09-08-2020,259
10-08-2020,272
11-08-2020,286
12-08-2020,296
13-08-2020,305
14-08-2020,314
15-08-2020,324
16-08-2020,333
17-08-2020,343
18-08-2020,353
19-08-2020,362
20-08-2020,372
21-08-2020,380
22-08-2020,390
23-08-2020,399
24-08-2020,409
25-08-2020,419
26-08-2020,428
27-08-2020,441
28-08-2020,448
29-08-2020,456
30-08-2020,470
31-08-2020,482
01-09-2020,492
02-09-2020,503
03-09-2020,514
04-09-2020,522
05-09-2020,531
06-09-2020,538
07-09-2020,546
08-09-2020,556
09-09-2020,569
10-09-2020,580
11-09-2020,591
12-09-2020,605
13-09-2020,616
14-09-2020,626
15-09-2020,637
16-09-2020,645
17-09-2020,656
18-09-2020,669
19-09-2020,682
20-09-2020,691
21-09-2020,701
22-09-2020,710
23-09-2020,721
24-09-2020,736
25-09-2020,752
26-09-2020,767
27-09-2020,783
28-09-2020,797
29-09-2020,813
30-09-2020,828
01-10-2020,842
02-10-2020,859
03-10-2020,875
04-10-2020,892
05-10-2020,907
06-10-2020,924
07-10-2020,940
08-10-2020,958
09-10-2020,974
10-10-2020,991
11-10-2020,1006
12-10-2020,1022
13-10-2020,1040
14-10-2020,1057
15-10-2020,1062
16-10-2020,1089
17-10-2020,1104
18-10-2020,1121
19-10-2020,1135
20-10-2020,1152
21-10-2020,1168
22-10-2020,1181
23-10-2020,1196
24-10-2020,1214
25-10-2020,1229
26-10-2020,1245
27-10-2020,1259
28-10-2020,1272
29-10-2020,1284
30-10-2020,1297
31-10-2020,1308
01-11-2020,1320
02-11-2020,1331
03-11-2020,1340
04-11-2020,1352
05-11-2020,1364
06-11-2020,1378
07-11-2020,1393
08-11-2020,1410
09-11-2020,1425
10-11-2020,1441
11-11-2020,1454
12-11-2020,1469
13-11-2020,1483
14-11-2020,1495
15-11-2020,1510
16-11-2020,1527
17-11-2020,1543
18-11-2020,1560
19-11-2020,1575
20-11-2020,1592
21-11-2020,1608
22-11-2020,1625
23-11-2020,1640
24-11-2020,1657
25-11-2020,1671
26-11-2020,1687
27-11-2020,1704
28-11-2020,1718
29-11-2020,1730
30-11-2020,1734
01-12-2020,1739
02-12-2020,1744
03-12-2020,1750
04-12-2020,1755
05-12-2020,1760
06-12-2020,1765
07-12-2020,1771
08-12-2020,1778
09-12-2020,1784
10-12-2020,1789
11-12-2020,1794
12-12-2020,1798
13-12-2020,1802
14-12-2020,1807
15-12-2020,1811
17-12-2020,1820
18-12-2020,1825
19-12-2020,1829
20-12-2020,1832
21-12-2020,1836
22-12-2020,1839
23-12-2020,1843
24-12-2020,1846
25-12-2020,1850
26-12-2020,1853
27-12-2020,1857
28-12-2020,1861
29-12-2020,1864
30-12-2020,1868
31-12-2020,1871
03-01-2021,1880
04-01-2021,1883
05-01-2021,1885
06-01-2021,1887
07-01-2021,1887
08-01-2021,1888
09-01-2021,1890
10-01-2021,1891
11-01-2021,1891
12-01-2021,1892
13-01-2021,1894
14-01-2021,1895
15-01-2021,1896
16-01-2021,1898
17-01-2021,1899
18-01-2021,1900
19-01-2021,1901
20-01-2021,1902
21-01-2021,1902
22-01-2021,1903
23-01-2021,1903
24-01-2021,1904
25-01-2021,1905
27-01-2021,1906
28-01-2021,1906
29-01-2021,1906
30-01-2021,1906
31-01-2021,1906
01-02-2021,1906
02-02-2021,1906
03-02-2021,1906
04-02-2021,1906
05-02-2021,1907
06-02-2021,1908
07-02-2021,1909
08-02-2021,1909
09-02-2021,1910
10-02-2021,1910
11-02-2021,1910
12-02-2021,1910
13-02-2021,1910
14-02-2021,1910
15-02-2021,1910
16-02-2021,1911
17-02-2021,1912
18-02-2021,1912
19-02-2021,1913
20-02-2021,1914
21-02-2021,1914
22-02-2021,1914
23-02-2021,1914
24-02-2021,1914
25-02-2021,1914
26-02-2021,1915
27-02-2021,1915
01-03-2021,1916
02-03-2021,1916
03-03-2021,1917
04-03-2021,1917
06-03-2021,1917
07-03-2021,1917
08-03-2021,1917
09-03-2021,1917
10-03-2021,1917
11-03-2021,1917
13-03-2021,1917
14-03-2021,1918
15-03-2021,1918
16-03-2021,1918
17-03-2021,1918
18-03-2021,1918
19-03-2021,1918
20-03-2021,1918
21-03-2021,1918
22-03-2021,1919
23-03-2021,1919
24-03-2021,1919
25-03-2021,1919
27-03-2021,1919
28-03-2021,1920
29-03-2021,1920
30-03-2021,1921
31-03-2021,1921
01-04-2021,1921
02-04-2021,1921
03-04-2021,1921
04-04-2021,1921
05-04-2021,1922
06-04-2021,1922
07-04-2021,1922
08-04-2021,1923
09-04-2021,1923
10-04-2021,1924
11-04-2021,1926
12-04-2021,1926
13-04-2021,1928
14-04-2021,1930
15-04-2021,1933
16-04-2021,1935
17-04-2021,1938
18-04-2021,1942
19-04-2021,1944
20-04-2021,1948
21-04-2021,1953
22-04-2021,1958
23-04-2021,1965
24-04-2021,1973
25-04-2021,1981
26-04-2021,1988
27-04-2021,1997
28-04-2021,2007
29-04-2021,2017
30-04-2021,2029
01-05-2021,2043
02-05-2021,2054
03-05-2021,2068
04-05-2021,2073
05-05-2021,2088
06-05-2021,2104
07-05-2021,2121
08-05-2021,2140
09-05-2021,2161
10-05-2021,2180
11-05-2021,2197
12-05-2021,2215
13-05-2021,2232
14-05-2021,2232
15-05-2021,2251
16-05-2021,2294
17-05-2021,2313
18-05-2021,2335
19-05-2021,2357
20-05-2021,2378
21-05-2021,2403
22-05-2021,2430
23-05-2021,2456
24-05-2021,2484
25-05-2021,2516
26-05-2021,2549
27-05-2021,2584
28-05-2021,2618
30-05-2021,2686
31-05-2021,2719
01-06-2021,2754
02-06-2021,2791
03-06-2021,2831
04-06-2021,2873
05-06-2021,2912
06-06-2021,2952
07-06-2021,2994
08-06-2021,3035
09-06-2021,3080
10-06-2021,3123
11-06-2021,3167
19-03-2020,0
20-03-2020,0
21-03-2020,0
22-03-2020,0
23-03-2020,0
24-03-2020,0
25-03-2020,0
26-03-2020,0
27-03-2020,0
28-03-2020,0
29-03-2020,0
30-03-2020,0
31-03-2020,0
01-04-2020,0
02-04-2020,0
03-04-2020,0
04-04-2020,0
05-04-2020,0
06-04-2020,0
07-04-2020,0
08-04-2020,0
09-04-2020,0
10-04-2020,0
11-04-2020,0
12-04-2020,0
13-04-2020,0
14-04-2020,0
15-04-2020,0
16-04-2020,0
17-04-2020,0
18-04-2020,0
19-04-2020,0
20-04-2020,0
21-04-2020,0
22-04-2020,0
23-04-2020,0
24-04-2020,0
25-04-2020,0
26-04-2020,0
27-04-2020,0
28-04-2020,0
29-04-2020,0
30-04-2020,0
01-05-2020,0
02-05-2020,0
03-05-2020,0
04-05-2020,0
05-05-2020,0
06-05-2020,0
07-05-2020,0
08-05-2020,0
09-05-2020,0
10-05-2020,0
11-05-2020,0
12-05-2020,0
13-05-2020,1
14-05-2020,1
15-05-2020,1
