Date,Cured/Discharged
03-11-2020,698820
04-11-2020,701527
05-11-2020,704031
06-11-2020,706444
07-11-2020,708846
08-11-2020,711198
09-11-2020,713584
10-11-2020,715892
11-11-2020,718129
12-11-2020,720339
13-11-2020,722686
14-11-2020,725258
15-11-2020,727752
16-11-2020,730272
17-11-2020,732656
18-11-2020,734970
19-11-2020,737281
20-11-2020,739532
21-11-2020,741705
22-11-2020,743838
23-11-2020,745848
24-11-2020,747752
25-11-2020,749662
26-11-2020,751535
27-11-2020,753332
28-11-2020,754826
29-11-2020,756279
30-11-2020,757750
01-12-2020,759206
02-12-2020,760617
03-12-2020,762015
04-12-2020,763428
05-12-2020,764854
06-12-2020,766261
07-12-2020,767759
08-12-2020,769048
09-12-2020,770378
10-12-2020,771693
11-12-2020,772995
12-12-2020,774306
13-12-2020,775602
14-12-2020,776878
15-12-2020,778081
17-12-2020,780531
18-12-2020,781745
19-12-2020,782915
20-12-2020,784117
21-12-2020,785315
22-12-2020,786472
23-12-2020,787611
24-12-2020,788742
25-12-2020,789862
26-12-2020,790965
27-12-2020,792063
28-12-2020,793154
29-12-2020,794228
30-12-2020,795293
31-12-2020,796353
03-01-2021,799427
04-01-2021,800429
05-01-2021,801414
06-01-2021,802385
07-01-2021,803328
08-01-2021,804239
09-01-2021,805136
10-01-2021,806018
11-01-2021,806875
12-01-2021,807744
13-01-2021,808571
14-01-2021,809392
15-01-2021,810218
16-01-2021,811023
17-01-2021,811798
18-01-2021,812568
19-01-2021,813326
20-01-2021,814098
21-01-2021,814811
22-01-2021,815516
23-01-2021,816205
24-01-2021,816878
25-01-2021,817520
27-01-2021,818742
28-01-2021,819306
29-01-2021,819850
30-01-2021,820381
31-01-2021,820907
01-02-2021,821430
02-02-2021,821947
03-02-2021,822468
04-02-2021,823001
05-02-2021,823518
06-02-2021,824024
07-02-2021,824527
08-02-2021,825025
09-02-2021,825520
10-02-2021,826011
11-02-2021,826504
12-02-2021,826994
13-02-2021,827480
14-02-2021,827962
15-02-2021,828441
16-02-2021,828918
17-02-2021,829388
18-02-2021,829850
19-02-2021,830320
20-02-2021,830787
21-02-2021,831246
22-02-2021,831706
23-02-2021,832167
24-02-2021,832620
25-02-2021,833089
26-02-2021,833560
27-02-2021,834043
01-03-2021,835024
02-03-2021,835506
03-03-2021,835979
04-03-2021,836473
06-03-2021,837525
07-03-2021,838085
08-03-2021,838606
09-03-2021,839138
10-03-2021,839648
11-03-2021,840180
13-03-2021,841250
14-03-2021,841762
15-03-2021,842309
16-03-2021,842862
17-03-2021,843423
18-03-2021,843999
19-03-2021,844568
20-03-2021,845178
21-03-2021,845812
22-03-2021,846480
23-03-2021,847139
24-03-2021,848041
25-03-2021,849064
27-03-2021,851222
28-03-2021,852463
29-03-2021,853733
30-03-2021,855085
31-03-2021,856548
01-04-2021,858075
02-04-2021,859709
03-04-2021,861424
04-04-2021,863258
05-04-2021,865071
06-04-2021,866913
07-04-2021,868722
08-04-2021,870546
09-04-2021,872415
10-04-2021,874305
11-04-2021,876257
12-04-2021,878571
13-04-2021,880910
14-04-2021,884199
15-04-2021,887663
16-04-2021,891839
17-04-2021,896759
18-04-2021,902022
19-04-2021,907947
20-04-2021,914119
21-04-2021,920369
22-04-2021,927440
23-04-2021,934966
24-04-2021,943044
25-04-2021,952186
26-04-2021,963251
27-04-2021,976876
28-04-2021,990919
29-04-2021,1006033
30-04-2021,1021575
01-05-2021,1037582
02-05-2021,1054746
03-05-2021,1072322
04-05-2021,1090338
05-05-2021,1109450
06-05-2021,1129512
07-05-2021,1151058
08-05-2021,1173439
09-05-2021,1196549
10-05-2021,1220064
11-05-2021,1240968
12-05-2021,1260150
13-05-2021,1279658
14-05-2021,1279658
15-05-2021,1298945
16-05-2021,1339887
17-05-2021,1361204
18-05-2021,1381690
19-05-2021,1403052
20-05-2021,1426915
21-05-2021,1452283
22-05-2021,1476761
23-05-2021,1502537
24-05-2021,1527733
25-05-2021,1554759
26-05-2021,1583504
27-05-2021,1613221
28-05-2021,1643284
30-05-2021,1706298
31-05-2021,1739280
01-06-2021,1770503
02-06-2021,1802176
03-06-2021,1834439
04-06-2021,1866660
05-06-2021,1900306
06-06-2021,1932778
07-06-2021,1965939
08-06-2021,1997299
09-06-2021,2028344
10-06-2021,2059597
11-06-2021,2091646
12-03-2020,0
13-03-2020,0
14-03-2020,0
15-03-2020,1
16-03-2020,1
17-03-2020,1
18-03-2020,1
19-03-2020,1
20-03-2020,1
21-03-2020,1
22-03-2020,1
23-03-2020,1
24-03-2020,1
25-03-2020,1
26-03-2020,1
27-03-2020,1
28-03-2020,1
29-03-2020,1
30-03-2020,1
31-03-2020,1
01-04-2020,1
02-04-2020,1
03-04-2020,1
04-04-2020,1
05-04-2020,32
06-04-2020,34
07-04-2020,34
08-04-2020,35
09-04-2020,35
10-04-2020,35
11-04-2020,43
12-04-2020,43
13-04-2020,43
14-04-2020,100
15-04-2020,100
16-04-2020,120
17-04-2020,186
18-04-2020,186
19-04-2020,186
20-04-2020,186
21-04-2020,190
22-04-2020,194
23-04-2020,194
24-04-2020,197
25-04-2020,253
26-04-2020,280
27-04-2020,280
28-04-2020,321
29-04-2020,321
30-04-2020,367
01-05-2020,397
02-05-2020,441
03-05-2020,458
04-05-2020,490
05-05-2020,585
06-05-2020,585
07-05-2020,628
08-05-2020,650
09-05-2020,700
10-05-2020,750
11-05-2020,750
12-05-2020,800
13-05-2020,830
14-05-2020,940
15-05-2020,950
16-05-2020,959
17-05-2020,971
18-05-2020,992
19-05-2020,1000
20-05-2020,1010
21-05-2020,1015
22-05-2020,1035
23-05-2020,1043
24-05-2020,1065
25-05-2020,1090
26-05-2020,1164
27-05-2020,1284
28-05-2020,1284
29-05-2020,1345
30-05-2020,1381
31-05-2020,1412
01-06-2020,1428
02-06-2020,1491
03-06-2020,1526
04-06-2020,1556
05-06-2020,1587
06-06-2020,1627
07-06-2020,1710
08-06-2020,1710
09-06-2020,1710
10-06-2020,1809
11-06-2020,1817
12-06-2020,1993
13-06-2020,2278
14-06-2020,2352
15-06-2020,2377
16-06-2020,2766
17-06-2020,3027
18-06-2020,3071
19-06-2020,3301
20-06-2020,3353
21-06-2020,3506
22-06-2020,3731
23-06-2020,4005
24-06-2020,4224
25-06-2020,4361
26-06-2020,4688
27-06-2020,4766
28-06-2020,4928
29-06-2020,5172
30-06-2020,5582
01-07-2020,7294
02-07-2020,8082
03-07-2020,9069
04-07-2020,10195
05-07-2020,11537
06-07-2020,12703
07-07-2020,14781
08-07-2020,16287
09-07-2020,17279
10-07-2020,18192
11-07-2020,19205
12-07-2020,20919
13-07-2020,22482
14-07-2020,23679
15-07-2020,24840
16-07-2020,25999
17-07-2020,27295
18-07-2020,28705
19-07-2020,30607
20-07-2020,32438
21-07-2020,34323
22-07-2020,37385
23-07-2020,37666
24-07-2020,39327
25-07-2020,40334
26-07-2020,40334
27-07-2020,41332
28-07-2020,42909
29-07-2020,42909
30-07-2020,43751
31-07-2020,44572
01-08-2020,45388
02-08-2020,46502
03-08-2020,47590
04-08-2020,49675
05-08-2020,50814
06-08-2020,52103
07-08-2020,53239
08-08-2020,54330
09-08-2020,55999
10-08-2020,57586
11-08-2020,59374
12-08-2020,61294
13-08-2020,63074
14-08-2020,64284
15-08-2020,66196
16-08-2020,68126
17-08-2020,70132
18-08-2020,72202
19-08-2020,73991
20-08-2020,75186
21-08-2020,76967
22-08-2020,78735
23-08-2020,80586
24-08-2020,82411
25-08-2020,84163
26-08-2020,85223
27-08-2020,86095
28-08-2020,87675
29-08-2020,89350
30-08-2020,90988
31-08-2020,92837
01-09-2020,95162
02-09-2020,97402
03-09-2020,100013
04-09-2020,102024
05-09-2020,104603
06-09-2020,107530
07-09-2020,110241
08-09-2020,112587
09-09-2020,115072
10-09-2020,117143
11-09-2020,119467
12-09-2020,121925
13-09-2020,124528
14-09-2020,127007
15-09-2020,129187
16-09-2020,131447
17-09-2020,133555
18-09-2020,135357
19-09-2020,137508
20-09-2020,139700
21-09-2020,141930
22-09-2020,144073
23-09-2020,146135
24-09-2020,148139
25-09-2020,150160
26-09-2020,152441
27-09-2020,154499
28-09-2020,156431
29-09-2020,158690
30-09-2020,160933
01-10-2020,163407
02-10-2020,165844
03-10-2020,167846
04-10-2020,170212
05-10-2020,172388
06-10-2020,174769
07-10-2020,177008
08-10-2020,179075
09-10-2020,180953
10-10-2020,183025
11-10-2020,185128
12-10-2020,187342
13-10-2020,189351
14-10-2020,191269
15-10-2020,193218
16-10-2020,194653
17-10-2020,196636
18-10-2020,198790
19-10-2020,200686
20-10-2020,202577
21-10-2020,204388
22-10-2020,206105
23-10-2020,207326
24-10-2020,209034
25-10-2020,210480
26-10-2020,211912
27-10-2020,213466
28-10-2020,214917
29-10-2020,216353
30-10-2020,217401
31-10-2020,218887
01-11-2020,220466
02-11-2020,221992
03-11-2020,223413
04-11-2020,224686
05-11-2020,225664
06-11-2020,226646
07-11-2020,227583
08-11-2020,229064
09-11-2020,230568
10-11-2020,232489
11-11-2020,234234
12-11-2020,235950
13-11-2020,237172
14-11-2020,238908
15-11-2020,240545
16-11-2020,242084
17-11-2020,243686
18-11-2020,245293
19-11-2020,246733
20-11-2020,247790
21-11-2020,249157
22-11-2020,250453
23-11-2020,251468
24-11-2020,252565
25-11-2020,253715
26-11-2020,254676
27-11-2020,255378
28-11-2020,256330
29-11-2020,257278
30-11-2020,258336
01-12-2020,259230
02-12-2020,260155
03-12-2020,261028
04-12-2020,261830
05-12-2020,262751
06-12-2020,263744
07-12-2020,264606
08-12-2020,265367
09-12-2020,266120
10-12-2020,266925
11-12-2020,267427
12-12-2020,267992
13-12-2020,268601
14-12-2020,269232
15-12-2020,269828
17-12-2020,270967
18-12-2020,271649
19-12-2020,272370
20-12-2020,273013
21-12-2020,273625
22-12-2020,274260
23-12-2020,274833
24-12-2020,275217
25-12-2020,275708
26-12-2020,276244
27-12-2020,276753
28-12-2020,277304
29-12-2020,277931
30-12-2020,278523
31-12-2020,278839
03-01-2021,280565
04-01-2021,281083
05-01-2021,281400
06-01-2021,281872
07-01-2021,282177
08-01-2021,282574
09-01-2021,283048
10-01-2021,283463
11-01-2021,283924
12-01-2021,284217
13-01-2021,284611
14-01-2021,284849
15-01-2021,285102
16-01-2021,285519
17-01-2021,285898
18-01-2021,286244
19-01-2021,286542
20-01-2021,286893
21-01-2021,287117
22-01-2021,287468
23-01-2021,287899
24-01-2021,288275
25-01-2021,288577
27-01-2021,289325
28-01-2021,289631
29-01-2021,289987
30-01-2021,290354
31-01-2021,290630
01-02-2021,290894
02-02-2021,291115
03-02-2021,291312
04-02-2021,291510
05-02-2021,291699
06-02-2021,291846
07-02-2021,292032
08-02-2021,292229
09-02-2021,292415
10-02-2021,292578
11-02-2021,292696
12-02-2021,292848
13-02-2021,293033
14-02-2021,293210
15-02-2021,293379
16-02-2021,293540
17-02-2021,293690
18-02-2021,293791
19-02-2021,293940
20-02-2021,294097
21-02-2021,294243
22-02-2021,294386
23-02-2021,294537
24-02-2021,294683
25-02-2021,294782
26-02-2021,294911
27-02-2021,295059
01-03-2021,295387
02-03-2021,295544
03-03-2021,295707
04-03-2021,295821
06-03-2021,296166
07-03-2021,296373
08-03-2021,296562
09-03-2021,296740
10-03-2021,296916
11-03-2021,297032
13-03-2021,297363
14-03-2021,297515
15-03-2021,297681
16-03-2021,297851
17-03-2021,298009
18-03-2021,298120
19-03-2021,298262
20-03-2021,298451
21-03-2021,298645
22-03-2021,298826
23-03-2021,299042
24-03-2021,299270
25-03-2021,299427
27-03-2021,299878
28-03-2021,300156
29-03-2021,300469
30-03-2021,300833
31-03-2021,301227
01-04-2021,301564
02-04-2021,301876
03-04-2021,302207
04-04-2021,302500
05-04-2021,302768
06-04-2021,303013
07-04-2021,303298
08-04-2021,303601
09-04-2021,303964
10-04-2021,304548
11-04-2021,305335
12-04-2021,305900
13-04-2021,306678
14-04-2021,307499
15-04-2021,308396
16-04-2021,309594
17-04-2021,311008
18-04-2021,312563
19-04-2021,314441
20-04-2021,316650
21-04-2021,319537
22-04-2021,321788
23-04-2021,324840
24-04-2021,326997
25-04-2021,330304
26-04-2021,334144
27-04-2021,340590
28-04-2021,345683
29-04-2021,349692
30-04-2021,355618
01-05-2021,362160
02-05-2021,367727
03-05-2021,373933
04-05-2021,381365
05-05-2021,389491
06-05-2021,396042
07-05-2021,405164
08-05-2021,413225
09-05-2021,421219
10-05-2021,428865
11-05-2021,436619
12-05-2021,444049
13-05-2021,449744
14-05-2021,449744
15-05-2021,456620
16-05-2021,469007
17-05-2021,474899
18-05-2021,480458
19-05-2021,485644
20-05-2021,490620
21-05-2021,495446
22-05-2021,500247
23-05-2021,504970
24-05-2021,509663
25-05-2021,513968
26-05-2021,518266
27-05-2021,522082
28-05-2021,526043
30-05-2021,533862
31-05-2021,537522
01-06-2021,540986
02-06-2021,544294
03-06-2021,546536
04-06-2021,549579
05-06-2021,553400
06-06-2021,557162
07-06-2021,560776
08-06-2021,564303
09-06-2021,567285
10-06-2021,569086
11-06-2021,571610
07-04-2020,0
08-04-2020,0
09-04-2020,0
10-04-2020,0
11-04-2020,0
12-04-2020,0
13-04-2020,0
14-04-2020,0
15-04-2020,0
16-04-2020,1
17-04-2020,1
18-04-2020,1
19-04-2020,1
20-04-2020,1
21-04-2020,1
22-04-2020,1
23-04-2020,1
24-04-2020,1
25-04-2020,1
26-04-2020,2
27-04-2020,2
28-04-2020,2
29-04-2020,2
30-04-2020,2
01-05-2020,2
02-05-2020,2
03-05-2020,2
04-05-2020,2
05-05-2020,2
06-05-2020,2
07-05-2020,2
08-05-2020,2
09-05-2020,2
10-05-2020,2
11-05-2020,2
12-05-2020,2
13-05-2020,2
14-05-2020,16
15-05-2020,29
16-05-2020,42
17-05-2020,64
18-05-2020,85
19-05-2020,85
20-05-2020,116
21-05-2020,133
22-05-2020,148
23-05-2020,152
24-05-2020,153
25-05-2020,165
26-05-2020,165
27-05-2020,165
28-05-2020,165
29-05-2020,167
30-05-2020,171
31-05-2020,172
01-06-2020,173
02-06-2020,173
03-06-2020,173
04-06-2020,173
05-06-2020,173
06-06-2020,173
07-06-2020,173
08-06-2020,192
09-06-2020,192
10-06-2020,192
11-06-2020,239
12-06-2020,278
13-06-2020,278
14-06-2020,315
15-06-2020,315
16-06-2020,433
17-06-2020,433
18-06-2020,556
19-06-2020,639
20-06-2020,657
21-06-2020,680
22-06-2020,759
23-06-2020,782
24-06-2020,807
25-06-2020,897
26-06-2020,1019
27-06-2020,1055
28-06-2020,1071
29-06-2020,1079
30-06-2020,1085
01-07-2020,1086
02-07-2020,1093
03-07-2020,1146
04-07-2020,1199
05-07-2020,1202
06-07-2020,1202
07-07-2020,1219
08-07-2020,1248
09-07-2020,1324
10-07-2020,1338
11-07-2020,1372
12-07-2020,1375
13-07-2020,1421
14-07-2020,1475
15-07-2020,1538
16-07-2020,1604
17-07-2020,1604
18-07-2020,1684
19-07-2020,1735
20-07-2020,1759
21-07-2020,1845
22-07-2020,1926
23-07-2020,2032
24-07-2020,2072
25-07-2020,2131
26-07-2020,2209
27-07-2020,2361
28-07-2020,2467
29-07-2020,2621
30-07-2020,2678
31-07-2020,2962
01-08-2020,3327
02-08-2020,3463
03-08-2020,3605
04-08-2020,3675
05-08-2020,3725
06-08-2020,3793
07-08-2020,3860
08-08-2020,4084
09-08-2020,4176
10-08-2020,4443
11-08-2020,4656
12-08-2020,4838
13-08-2020,4912
14-08-2020,5015
15-08-2020,5088
16-08-2020,5151
17-08-2020,5286
18-08-2020,5404
19-08-2020,5497
20-08-2020,5565
21-08-2020,5649
22-08-2020,6061
23-08-2020,6182
24-08-2020,6341
25-08-2020,6414
26-08-2020,6574
27-08-2020,6697
28-08-2020,6839
29-08-2020,7037
30-08-2020,7232
31-08-2020,7433
01-09-2020,7674
02-09-2020,7847
03-09-2020,8033
04-09-2020,8212
05-09-2020,8483
06-09-2020,8745
07-09-2020,9048
08-09-2020,9342
09-09-2020,9653
10-09-2020,9993
11-09-2020,10255
12-09-2020,10734
13-09-2020,11132
14-09-2020,11536
15-09-2020,11925
16-09-2020,12435
17-09-2020,12956
18-09-2020,13559
19-09-2020,14142
20-09-2020,14810
21-09-2020,15464
22-09-2020,15883
23-09-2020,16486
24-09-2020,16978
25-09-2020,17487
26-09-2020,17992
27-09-2020,18392
28-09-2020,18959
29-09-2020,19203
30-09-2020,19692
01-10-2020,20092
02-10-2020,20596
03-10-2020,20897
04-10-2020,21410
05-10-2020,21876
06-10-2020,22131
07-10-2020,22623
08-10-2020,23066
09-10-2020,23474
10-10-2020,23801
11-10-2020,24086
12-10-2020,24403
13-10-2020,24623
14-10-2020,25041
15-10-2020,25394
16-10-2020,25765
17-10-2020,26035
18-10-2020,26222
19-10-2020,26550
20-10-2020,26748
21-10-2020,27013
22-10-2020,27252
23-10-2020,27502
24-10-2020,27740
25-10-2020,27886
26-10-2020,28069
27-10-2020,28153
28-10-2020,28355
29-10-2020,28525
30-10-2020,28737
31-10-2020,28878
01-11-2020,29048
02-11-2020,29234
03-11-2020,29318
04-11-2020,29430
05-11-2020,29545
06-11-2020,29666
07-11-2020,29792
08-11-2020,29858
09-11-2020,29965
10-11-2020,30009
11-11-2020,30058
12-11-2020,30208
13-11-2020,30314
14-11-2020,30414
15-11-2020,30478
16-11-2020,30555
17-11-2020,30631
18-11-2020,30750
19-11-2020,30856
20-11-2020,30968
21-11-2020,31084
22-11-2020,31179
23-11-2020,31269
24-11-2020,31296
25-11-2020,31368
26-11-2020,31441
27-11-2020,31499
28-11-2020,31568
29-11-2020,31655
30-11-2020,31730
01-12-2020,31764
02-12-2020,31821
03-12-2020,31879
04-12-2020,31947
05-12-2020,32009
06-12-2020,32068
07-12-2020,32110
08-12-2020,32125
09-12-2020,32169
10-12-2020,32204
11-12-2020,32250
12-12-2020,32285
13-12-2020,32310
14-12-2020,32342
15-12-2020,32367
17-12-2020,32429
18-12-2020,32471
19-12-2020,32501
20-12-2020,32532
21-12-2020,32561
22-12-2020,32595
23-12-2020,32613
24-12-2020,32640
25-12-2020,32657
26-12-2020,32672
27-12-2020,32695
28-12-2020,32711
29-12-2020,32721
30-12-2020,32735
31-12-2020,32751
03-01-2021,32809
04-01-2021,32815
05-01-2021,32826
06-01-2021,32835
07-01-2021,32843
08-01-2021,32852
09-01-2021,32854
10-01-2021,32862
11-01-2021,32869
12-01-2021,32872
13-01-2021,32880
14-01-2021,32886
15-01-2021,32890
16-01-2021,32897
17-01-2021,32902
18-01-2021,32902
19-01-2021,32905
20-01-2021,32907
21-01-2021,32911
22-01-2021,32911
23-01-2021,32919
24-01-2021,32919
25-01-2021,32922
27-01-2021,32931
28-01-2021,32934
29-01-2021,32936
30-01-2021,32938
31-01-2021,32939
01-02-2021,32941
02-02-2021,32943
03-02-2021,32945
04-02-2021,32948
05-02-2021,32949
06-02-2021,32950
07-02-2021,32950
08-02-2021,32953
09-02-2021,32955
10-02-2021,32955
11-02-2021,32957
12-02-2021,32959
13-02-2021,32960
14-02-2021,32960
15-02-2021,32960
16-02-2021,32960
17-02-2021,32960
18-02-2021,32961
19-02-2021,32961
20-02-2021,32961
21-02-2021,32961
22-02-2021,32962
23-02-2021,32962
24-02-2021,32962
25-02-2021,32984
26-02-2021,32984
27-02-2021,32984
01-03-2021,32987
02-03-2021,32987
03-03-2021,32989
04-03-2021,32998
06-03-2021,33002
07-03-2021,33003
08-03-2021,33003
09-03-2021,33003
10-03-2021,33010
11-03-2021,33016
13-03-2021,33026
14-03-2021,33026
15-03-2021,33029
16-03-2021,33029
17-03-2021,33039
18-03-2021,33041
19-03-2021,33042
20-03-2021,33043
21-03-2021,33043
22-03-2021,33043
23-03-2021,33044
24-03-2021,33044
25-03-2021,33045
27-03-2021,33047
28-03-2021,33050
29-03-2021,33052
30-03-2021,33052
31-03-2021,33055
01-04-2021,33065
02-04-2021,33070
03-04-2021,33075
04-04-2021,33075
05-04-2021,33085
06-04-2021,33091
07-04-2021,33092
08-04-2021,33095
09-04-2021,33103
10-04-2021,33104
11-04-2021,33104
12-04-2021,33106
13-04-2021,33113
14-04-2021,33138
15-04-2021,33143
16-04-2021,33145
17-04-2021,33156
18-04-2021,33163
19-04-2021,33178
20-04-2021,33194
21-04-2021,33231
22-04-2021,33268
23-04-2021,33345
24-04-2021,33390
25-04-2021,33408
26-04-2021,33470
27-04-2021,33514
28-04-2021,33549
29-04-2021,33562
30-04-2021,33612
01-05-2021,33679
02-05-2021,33720
03-05-2021,33782
04-05-2021,33869
05-05-2021,33929
06-05-2021,34004
07-05-2021,34153
08-05-2021,34270
09-05-2021,34402
10-05-2021,34532
11-05-2021,34682
12-05-2021,34819
13-05-2021,34946
14-05-2021,34946
15-05-2021,35146
16-05-2021,35522
17-05-2021,35816
18-05-2021,36085
19-05-2021,36402
20-05-2021,36718
21-05-2021,37097
22-05-2021,37429
23-05-2021,37625
24-05-2021,38099
25-05-2021,38526
26-05-2021,39491
27-05-2021,40557
28-05-2021,41590
30-05-2021,43190
31-05-2021,44063
01-06-2021,44908
02-06-2021,45772
03-06-2021,46230
04-06-2021,46993
05-06-2021,47663
06-06-2021,48195
07-06-2021,48984
08-06-2021,49579
09-06-2021,50440
10-06-2021,50803
11-06-2021,51653
12-03-2020,0
13-03-2020,0
14-03-2020,5
15-03-2020,4
16-03-2020,4
17-03-2020,5
18-03-2020,5
19-03-2020,5
20-03-2020,9
21-03-2020,9
22-03-2020,9
23-03-2020,9
24-03-2020,9
25-03-2020,11
26-03-2020,11
27-03-2020,11
28-03-2020,11
29-03-2020,11
30-03-2020,11
31-03-2020,14
01-04-2020,14
02-04-2020,14
03-04-2020,14
04-04-2020,19
05-04-2020,19
06-04-2020,19
07-04-2020,21
08-04-2020,21
09-04-2020,27
10-04-2020,31
11-04-2020,32
12-04-2020,45
13-04-2020,46
14-04-2020,49
15-04-2020,50
16-04-2020,51
17-04-2020,74
18-04-2020,82
19-04-2020,86
20-04-2020,108
21-04-2020,140
22-04-2020,140
23-04-2020,173
24-04-2020,206
25-04-2020,247
26-04-2020,261
27-04-2020,289
28-04-2020,335
29-04-2020,462
30-04-2020,510
01-05-2020,513
02-05-2020,654
03-05-2020,689
04-05-2020,754
05-05-2020,802
06-05-2020,987
07-05-2020,1130
08-05-2020,1250
09-05-2020,1387
10-05-2020,1499
11-05-2020,1653
12-05-2020,1758
13-05-2020,1873
14-05-2020,1902
15-05-2020,2072
16-05-2020,2165
17-05-2020,2441
18-05-2020,2441
19-05-2020,2783
20-05-2020,2918
21-05-2020,3066
22-05-2020,3204
23-05-2020,3238
24-05-2020,3406
25-05-2020,3538
26-05-2020,3581
27-05-2020,3698
28-05-2020,3991
29-05-2020,4215
30-05-2020,4244
31-05-2020,4410
01-06-2020,4709
02-06-2020,4843
03-06-2020,5030
04-06-2020,5176
05-06-2020,5439
06-06-2020,5648
07-06-2020,5648
08-06-2020,6185
09-06-2020,6344
10-06-2020,6669
11-06-2020,6871
12-06-2020,7292
13-06-2020,7609
14-06-2020,7875
15-06-2020,8268
16-06-2020,8268
17-06-2020,8610
18-06-2020,8904
19-06-2020,9239
20-06-2020,9638
21-06-2020,9995
22-06-2020,10995
23-06-2020,11601
24-06-2020,12116
25-06-2020,12586
26-06-2020,13119
27-06-2020,13583
28-06-2020,14215
29-06-2020,14808
30-06-2020,15506
01-07-2020,16084
02-07-2020,16629
03-07-2020,17221
04-07-2020,17597
05-07-2020,18154
06-07-2020,18761
07-07-2020,19109
08-07-2020,19627
09-07-2020,20331
10-07-2020,21127
11-07-2020,21787
12-07-2020,22689
13-07-2020,23334
14-07-2020,24203
15-07-2020,24983
16-07-2020,25743
17-07-2020,26675
18-07-2020,27634
19-07-2020,28664
20-07-2020,29845
21-07-2020,30831
22-07-2020,31855
23-07-2020,33500
24-07-2020,35803
25-07-2020,37712
26-07-2020,39903
27-07-2020,41641
28-07-2020,42833
29-07-2020,44520
30-07-2020,45807
31-07-2020,46803
01-08-2020,48863
02-08-2020,51334
03-08-2020,53168
04-08-2020,55393
05-08-2020,57271
06-08-2020,60558
07-08-2020,63402
08-08-2020,66834
09-08-2020,69833
10-08-2020,72650
11-08-2020,76724
12-08-2020,80589
13-08-2020,84661
14-08-2020,88786
15-08-2020,92526
16-08-2020,96231
17-08-2020,100432
18-08-2020,104808
19-08-2020,109607
20-08-2020,115227
21-08-2020,121090
22-08-2020,126657
23-08-2020,131295
24-08-2020,135613
25-08-2020,140107
26-08-2020,144754
27-08-2020,148562
28-08-2020,152893
29-08-2020,157879
30-08-2020,162741
31-08-2020,167543
01-09-2020,172140
02-09-2020,176677
03-09-2020,181364
04-09-2020,185812
05-09-2020,190818
06-09-2020,195959
07-09-2020,200738
08-09-2020,205731
09-09-2020,211170
10-09-2020,216901
11-09-2020,221506
12-09-2020,227442
13-09-2020,233527
14-09-2020,239485
15-09-2020,245417
16-09-2020,252097
17-09-2020,258573
18-09-2020,263288
19-09-2020,270094
